28,79,130,181,232,283,334,385,436,487,538,589,640,691,742,793,844,895,946,997,1048,1099,1150,1173,1201,1252,-1298,-1247,-1196,-1145,-1094,-1043,-992,-941,-890,-839,-788,-737,-686,-635,-584,-533,-482,-431,-380,-329,-278,-227,-176,-125,-74,-23,MAX=-1298
29,80,131,182,233,284,335,386,437,488,539,590,641,692,743,794,845,896,947,998,1049,1100,1122,1151,1202,1253,-1297,-1246,-1195,-1144,-1093,-1042,-991,-940,-889,-838,-787,-736,-685,-634,-583,-532,-481,-430,-379,-328,-277,-226,-175,-124,-73,-22,MAX=-1297
30,81,132,183,234,285,336,387,438,489,540,591,642,693,744,795,846,897,948,999,1050,1071,1101,1152,1203,1254,-1296,-1245,-1194,-1143,-1092,-1041,-990,-939,-888,-837,-786,-735,-684,-633,-582,-531,-480,-429,-378,-327,-276,-225,-174,-123,-72,-21,MAX=-1296
31,82,133,184,235,286,337,388,439,490,541,592,643,694,745,796,847,898,949,1000,1020,1051,1102,1153,1204,1255,-1295,-1244,-1193,-1142,-1091,-1040,-989,-938,-887,-836,-785,-734,-683,-632,-581,-530,-479,-428,-377,-326,-275,-224,-173,-122,-71,-20,MAX=-1295
32,83,134,185,236,287,338,389,440,491,542,593,644,695,746,797,848,899,950,969,1001,1052,1103,1154,1205,1256,-1294,-1243,-1192,-1141,-1090,-1039,-988,-937,-886,-835,-784,-733,-682,-631,-580,-529,-478,-427,-376,-325,-274,-223,-172,-121,-70,-19,MAX=-1294
33,84,135,186,237,288,339,390,441,492,543,594,645,696,747,798,849,900,918,951,1002,1053,1104,1155,1206,1257,-1293,-1242,-1191,-1140,-1089,-1038,-987,-936,-885,-834,-783,-732,-681,-630,-579,-528,-477,-426,-375,-324,-273,-222,-171,-120,-69,-18,MAX=-1293
34,85,136,187,238,289,340,391,442,493,544,595,646,697,748,799,850,867,901,952,1003,1054,1105,1156,1207,1258,-1292,-1241,-1190,-1139,-1088,-1037,-986,-935,-884,-833,-782,-731,-680,-629,-578,-527,-476,-425,-374,-323,-272,-221,-170,-119,-68,-17,MAX=-1292
35,86,137,188,239,290,341,392,443,494,545,596,647,698,749,800,816,851,902,953,1004,1055,1106,1157,1208,1259,-1291,-1240,-1189,-1138,-1087,-1036,-985,-934,-883,-832,-781,-730,-679,-628,-577,-526,-475,-424,-373,-322,-271,-220,-169,-118,-67,-16,MAX=-1291
36,87,138,189,240,291,342,393,444,495,546,597,648,699,750,765,801,852,903,954,1005,1056,1107,1158,1209,1260,-1290,-1239,-1188,-1137,-1086,-1035,-984,-933,-882,-831,-780,-729,-678,-627,-576,-525,-474,-423,-372,-321,-270,-219,-168,-117,-66,-15,MAX=-1290
37,88,139,190,241,292,343,394,445,496,547,598,649,700,714,751,802,853,904,955,1006,1057,1108,1159,1210,1261,-1289,-1238,-1187,-1136,-1085,-1034,-983,-932,-881,-830,-779,-728,-677,-626,-575,-524,-473,-422,-371,-320,-269,-218,-167,-116,-65,-14,MAX=-1289
38,89,140,191,242,293,344,395,446,497,548,599,650,663,701,752,803,854,905,956,1007,1058,1109,1160,1211,1262,-1288,-1237,-1186,-1135,-1084,-1033,-982,-931,-880,-829,-778,-727,-676,-625,-574,-523,-472,-421,-370,-319,-268,-217,-166,-115,-64,-13,MAX=-1288
39,90,141,192,243,294,345,396,447,498,549,600,612,651,702,753,804,855,906,957,1008,1059,1110,1161,1212,1263,-1287,-1236,-1185,-1134,-1083,-1032,-981,-930,-879,-828,-777,-726,-675,-624,-573,-522,-471,-420,-369,-318,-267,-216,-165,-114,-63,-12,MAX=-1287
40,91,142,193,244,295,346,397,448,499,550,561,601,652,703,754,805,856,907,958,1009,1060,1111,1162,1213,1264,-1286,-1235,-1184,-1133,-1082,-1031,-980,-929,-878,-827,-776,-725,-674,-623,-572,-521,-470,-419,-368,-317,-266,-215,-164,-113,-62,-11,MAX=-1286
41,92,143,194,245,296,347,398,449,500,510,551,602,653,704,755,806,857,908,959,1010,1061,1112,1163,1214,1265,-1285,-1234,-1183,-1132,-1081,-1030,-979,-928,-877,-826,-775,-724,-673,-622,-571,-520,-469,-418,-367,-316,-265,-214,-163,-112,-61,-10,MAX=-1285
42,93,144,195,246,297,348,399,450,459,501,552,603,654,705,756,807,858,909,960,1011,1062,1113,1164,1215,1266,-1284,-1233,-1182,-1131,-1080,-1029,-978,-927,-876,-825,-774,-723,-672,-621,-570,-519,-468,-417,-366,-315,-264,-213,-162,-111,-60,-9,MAX=-1284
43,94,145,196,247,298,349,400,408,451,502,553,604,655,706,757,808,859,910,961,1012,1063,1114,1165,1216,1267,-1283,-1232,-1181,-1130,-1079,-1028,-977,-926,-875,-824,-773,-722,-671,-620,-569,-518,-467,-416,-365,-314,-263,-212,-161,-110,-59,-8,MAX=-1283
44,95,146,197,248,299,350,357,401,452,503,554,605,656,707,758,809,860,911,962,1013,1064,1115,1166,1217,1268,-1282,-1231,-1180,-1129,-1078,-1027,-976,-925,-874,-823,-772,-721,-670,-619,-568,-517,-466,-415,-364,-313,-262,-211,-160,-109,-58,-7,MAX=-1282
45,96,147,198,249,300,306,351,402,453,504,555,606,657,708,759,810,861,912,963,1014,1065,1116,1167,1218,1269,-1281,-1230,-1179,-1128,-1077,-1026,-975,-924,-873,-822,-771,-720,-669,-618,-567,-516,-465,-414,-363,-312,-261,-210,-159,-108,-57,-6,MAX=-1281
46,97,148,199,250,255,301,352,403,454,505,556,607,658,709,760,811,862,913,964,1015,1066,1117,1168,1219,1270,-1280,-1229,-1178,-1127,-1076,-1025,-974,-923,-872,-821,-770,-719,-668,-617,-566,-515,-464,-413,-362,-311,-260,-209,-158,-107,-56,-5,MAX=-1280
47,98,149,200,204,251,302,353,404,455,506,557,608,659,710,761,812,863,914,965,1016,1067,1118,1169,1220,1271,-1279,-1228,-1177,-1126,-1075,-1024,-973,-922,-871,-820,-769,-718,-667,-616,-565,-514,-463,-412,-361,-310,-259,-208,-157,-106,-55,-4,MAX=-1279
48,99,150,153,201,252,303,354,405,456,507,558,609,660,711,762,813,864,915,966,1017,1068,1119,1170,1221,1272,-1278,-1227,-1176,-1125,-1074,-1023,-972,-921,-870,-819,-768,-717,-666,-615,-564,-513,-462,-411,-360,-309,-258,-207,-156,-105,-54,-3,MAX=-1278
49,100,102,151,202,253,304,355,406,457,508,559,610,661,712,763,814,865,916,967,1018,1069,1120,1171,1222,1273,-1277,-1226,-1175,-1124,-1073,-1022,-971,-920,-869,-818,-767,-716,-665,-614,-563,-512,-461,-410,-359,-308,-257,-206,-155,-104,-53,-2,MAX=-1277
50,51,101,152,203,254,305,356,407,458,509,560,611,662,713,764,815,866,917,968,1019,1070,1121,1172,1223,1274,-1276,-1225,-1174,-1123,-1072,-1021,-970,-919,-868,-817,-766,-715,-664,-613,-562,-511,-460,-409,-358,-307,-256,-205,-154,-103,-52,-1,MAX=-1276
