11,206,401,596,791,986,1181,1376,1571,1766,1961,2156,2351,2546,2741,2936,3131,3326,3521,3716,3911,4106,4301,4496,4691,4886,5081,5276,5471,5666,5861,6056,6251,6446,6641,6836,7031,7226,7421,7616,7811,8006,8201,8396,8591,8786,8981,9176,9371,9566,9761,9956,10151,10346,10541,10736,10931,11126,11321,11516,11711,11906,12101,12296,12491,12686,12881,13076,13271,13466,13661,13856,14051,14246,14441,14636,14831,15026,15221,15416,15611,15806,16001,16196,16391,16586,16781,16976,17171,17366,17561,17756,17951,18146,18341,18536,18731,18926,19121,19316,19511,19706,19901,20096,20291,20486,20681,20876,21071,21266,21461,21656,21851,22046,22241,22436,22631,22826,23021,23216,23411,23606,23801,23996,24191,24386,24581,24776,24971,25166,25361,25556,25751,25946,26141,26336,26531,26726,26921,27116,27311,27506,27701,27896,28091,28286,28481,28676,28871,29066,29261,29456,29651,29846,30041,30236,30431,30626,30821,31016,31211,31406,31601,31796,31991,32186,32381,32576,32771,32966,33161,33356,33551,33746,33941,34136,34331,34526,34721,34916,35111,35306,35501,35696,35880,35891,36086,36281,36476,36671,36866,37061,37256,37451,37646,37841
12,207,402,597,792,987,1182,1377,1572,1767,1962,2157,2352,2547,2742,2937,3132,3327,3522,3717,3912,4107,4302,4497,4692,4887,5082,5277,5472,5667,5862,6057,6252,6447,6642,6837,7032,7227,7422,7617,7812,8007,8202,8397,8592,8787,8982,9177,9372,9567,9762,9957,10152,10347,10542,10737,10932,11127,11322,11517,11712,11907,12102,12297,12492,12687,12882,13077,13272,13467,13662,13857,14052,14247,14442,14637,14832,15027,15222,15417,15612,15807,16002,16197,16392,16587,16782,16977,17172,17367,17562,17757,17952,18147,18342,18537,18732,18927,19122,19317,19512,19707,19902,20097,20292,20487,20682,20877,21072,21267,21462,21657,21852,22047,22242,22437,22632,22827,23022,23217,23412,23607,23802,23997,24192,24387,24582,24777,24972,25167,25362,25557,25752,25947,26142,26337,26532,26727,26922,27117,27312,27507,27702,27897,28092,28287,28482,28677,28872,29067,29262,29457,29652,29847,30042,30237,30432,30627,30822,31017,31212,31407,31602,31797,31992,32187,32382,32577,32772,32967,33162,33357,33552,33747,33942,34137,34332,34527,34722,34917,35112,35307,35502,35685,35697,35892,36087,36282,36477,36672,36867,37062,37257,37452,37647,37842
13,208,403,598,793,988,1183,1378,1573,1768,1963,2158,2353,2548,2743,2938,3133,3328,3523,3718,3913,4108,4303,4498,4693,4888,5083,5278,5473,5668,5863,6058,6253,6448,6643,6838,7033,7228,7423,7618,7813,8008,8203,8398,8593,8788,8983,9178,9373,9568,9763,9958,10153,10348,10543,10738,10933,11128,11323,11518,11713,11908,12103,12298,12493,12688,12883,13078,13273,13468,13663,13858,14053,14248,14443,14638,14833,15028,15223,15418,15613,15808,16003,16198,16393,16588,16783,16978,17173,17368,17563,17758,17953,18148,18343,18538,18733,18928,19123,19318,19513,19708,19903,20098,20293,20488,20683,20878,21073,21268,21463,21658,21853,22048,22243,22438,22633,22828,23023,23218,23413,23608,23803,23998,24193,24388,24583,24778,24973,25168,25363,25558,25753,25948,26143,26338,26533,26728,26923,27118,27313,27508,27703,27898,28093,28288,28483,28678,28873,29068,29263,29458,29653,29848,30043,30238,30433,30628,30823,31018,31213,31408,31603,31798,31993,32188,32383,32578,32773,32968,33163,33358,33553,33748,33943,34138,34333,34528,34723,34918,35113,35308,35490,35503,35698,35893,36088,36283,36478,36673,36868,37063,37258,37453,37648,37843
14,209,404,599,794,989,1184,1379,1574,1769,1964,2159,2354,2549,2744,2939,3134,3329,3524,3719,3914,4109,4304,4499,4694,4889,5084,5279,5474,5669,5864,6059,6254,6449,6644,6839,7034,7229,7424,7619,7814,8009,8204,8399,8594,8789,8984,9179,9374,9569,9764,9959,10154,10349,10544,10739,10934,11129,11324,11519,11714,11909,12104,12299,12494,12689,12884,13079,13274,13469,13664,13859,14054,14249,14444,14639,14834,15029,15224,15419,15614,15809,16004,16199,16394,16589,16784,16979,17174,17369,17564,17759,17954,18149,18344,18539,18734,18929,19124,19319,19514,19709,19904,20099,20294,20489,20684,20879,21074,21269,21464,21659,21854,22049,22244,22439,22634,22829,23024,23219,23414,23609,23804,23999,24194,24389,24584,24779,24974,25169,25364,25559,25754,25949,26144,26339,26534,26729,26924,27119,27314,27509,27704,27899,28094,28289,28484,28679,28874,29069,29264,29459,29654,29849,30044,30239,30434,30629,30824,31019,31214,31409,31604,31799,31994,32189,32384,32579,32774,32969,33164,33359,33554,33749,33944,34139,34334,34529,34724,34919,35114,35295,35309,35504,35699,35894,36089,36284,36479,36674,36869,37064,37259,37454,37649,37844
15,210,405,600,795,990,1185,1380,1575,1770,1965,2160,2355,2550,2745,2940,3135,3330,3525,3720,3915,4110,4305,4500,4695,4890,5085,5280,5475,5670,5865,6060,6255,6450,6645,6840,7035,7230,7425,7620,7815,8010,8205,8400,8595,8790,8985,9180,9375,9570,9765,9960,10155,10350,10545,10740,10935,11130,11325,11520,11715,11910,12105,12300,12495,12690,12885,13080,13275,13470,13665,13860,14055,14250,14445,14640,14835,15030,15225,15420,15615,15810,16005,16200,16395,16590,16785,16980,17175,17370,17565,17760,17955,18150,18345,18540,18735,18930,19125,19320,19515,19710,19905,20100,20295,20490,20685,20880,21075,21270,21465,21660,21855,22050,22245,22440,22635,22830,23025,23220,23415,23610,23805,24000,24195,24390,24585,24780,24975,25170,25365,25560,25755,25950,26145,26340,26535,26730,26925,27120,27315,27510,27705,27900,28095,28290,28485,28680,28875,29070,29265,29460,29655,29850,30045,30240,30435,30630,30825,31020,31215,31410,31605,31800,31995,32190,32385,32580,32775,32970,33165,33360,33555,33750,33945,34140,34335,34530,34725,34920,35100,35115,35310,35505,35700,35895,36090,36285,36480,36675,36870,37065,37260,37455,37650,37845
16,211,406,601,796,991,1186,1381,1576,1771,1966,2161,2356,2551,2746,2941,3136,3331,3526,3721,3916,4111,4306,4501,4696,4891,5086,5281,5476,5671,5866,6061,6256,6451,6646,6841,7036,7231,7426,7621,7816,8011,8206,8401,8596,8791,8986,9181,9376,9571,9766,9961,10156,10351,10546,10741,10936,11131,11326,11521,11716,11911,12106,12301,12496,12691,12886,13081,13276,13471,13666,13861,14056,14251,14446,14641,14836,15031,15226,15421,15616,15811,16006,16201,16396,16591,16786,16981,17176,17371,17566,17761,17956,18151,18346,18541,18736,18931,19126,19321,19516,19711,19906,20101,20296,20491,20686,20881,21076,21271,21466,21661,21856,22051,22246,22441,22636,22831,23026,23221,23416,23611,23806,24001,24196,24391,24586,24781,24976,25171,25366,25561,25756,25951,26146,26341,26536,26731,26926,27121,27316,27511,27706,27901,28096,28291,28486,28681,28876,29071,29266,29461,29656,29851,30046,30241,30436,30631,30826,31021,31216,31411,31606,31801,31996,32191,32386,32581,32776,32971,33166,33361,33556,33751,33946,34141,34336,34531,34726,34905,34921,35116,35311,35506,35701,35896,36091,36286,36481,36676,36871,37066,37261,37456,37651,37846
17,212,407,602,797,992,1187,1382,1577,1772,1967,2162,2357,2552,2747,2942,3137,3332,3527,3722,3917,4112,4307,4502,4697,4892,5087,5282,5477,5672,5867,6062,6257,6452,6647,6842,7037,7232,7427,7622,7817,8012,8207,8402,8597,8792,8987,9182,9377,9572,9767,9962,10157,10352,10547,10742,10937,11132,11327,11522,11717,11912,12107,12302,12497,12692,12887,13082,13277,13472,13667,13862,14057,14252,14447,14642,14837,15032,15227,15422,15617,15812,16007,16202,16397,16592,16787,16982,17177,17372,17567,17762,17957,18152,18347,18542,18737,18932,19127,19322,19517,19712,19907,20102,20297,20492,20687,20882,21077,21272,21467,21662,21857,22052,22247,22442,22637,22832,23027,23222,23417,23612,23807,24002,24197,24392,24587,24782,24977,25172,25367,25562,25757,25952,26147,26342,26537,26732,26927,27122,27317,27512,27707,27902,28097,28292,28487,28682,28877,29072,29267,29462,29657,29852,30047,30242,30437,30632,30827,31022,31217,31412,31607,31802,31997,32192,32387,32582,32777,32972,33167,33362,33557,33752,33947,34142,34337,34532,34710,34727,34922,35117,35312,35507,35702,35897,36092,36287,36482,36677,36872,37067,37262,37457,37652,37847
18,213,408,603,798,993,1188,1383,1578,1773,1968,2163,2358,2553,2748,2943,3138,3333,3528,3723,3918,4113,4308,4503,4698,4893,5088,5283,5478,5673,5868,6063,6258,6453,6648,6843,7038,7233,7428,7623,7818,8013,8208,8403,8598,8793,8988,9183,9378,9573,9768,9963,10158,10353,10548,10743,10938,11133,11328,11523,11718,11913,12108,12303,12498,12693,12888,13083,13278,13473,13668,13863,14058,14253,14448,14643,14838,15033,15228,15423,15618,15813,16008,16203,16398,16593,16788,16983,17178,17373,17568,17763,17958,18153,18348,18543,18738,18933,19128,19323,19518,19713,19908,20103,20298,20493,20688,20883,21078,21273,21468,21663,21858,22053,22248,22443,22638,22833,23028,23223,23418,23613,23808,24003,24198,24393,24588,24783,24978,25173,25368,25563,25758,25953,26148,26343,26538,26733,26928,27123,27318,27513,27708,27903,28098,28293,28488,28683,28878,29073,29268,29463,29658,29853,30048,30243,30438,30633,30828,31023,31218,31413,31608,31803,31998,32193,32388,32583,32778,32973,33168,33363,33558,33753,33948,34143,34338,34515,34533,34728,34923,35118,35313,35508,35703,35898,36093,36288,36483,36678,36873,37068,37263,37458,37653,37848
19,214,409,604,799,994,1189,1384,1579,1774,1969,2164,2359,2554,2749,2944,3139,3334,3529,3724,3919,4114,4309,4504,4699,4894,5089,5284,5479,5674,5869,6064,6259,6454,6649,6844,7039,7234,7429,7624,7819,8014,8209,8404,8599,8794,8989,9184,9379,9574,9769,9964,10159,10354,10549,10744,10939,11134,11329,11524,11719,11914,12109,12304,12499,12694,12889,13084,13279,13474,13669,13864,14059,14254,14449,14644,14839,15034,15229,15424,15619,15814,16009,16204,16399,16594,16789,16984,17179,17374,17569,17764,17959,18154,18349,18544,18739,18934,19129,19324,19519,19714,19909,20104,20299,20494,20689,20884,21079,21274,21469,21664,21859,22054,22249,22444,22639,22834,23029,23224,23419,23614,23809,24004,24199,24394,24589,24784,24979,25174,25369,25564,25759,25954,26149,26344,26539,26734,26929,27124,27319,27514,27709,27904,28099,28294,28489,28684,28879,29074,29269,29464,29659,29854,30049,30244,30439,30634,30829,31024,31219,31414,31609,31804,31999,32194,32389,32584,32779,32974,33169,33364,33559,33754,33949,34144,34320,34339,34534,34729,34924,35119,35314,35509,35704,35899,36094,36289,36484,36679,36874,37069,37264,37459,37654,37849
20,215,410,605,800,995,1190,1385,1580,1775,1970,2165,2360,2555,2750,2945,3140,3335,3530,3725,3920,4115,4310,4505,4700,4895,5090,5285,5480,5675,5870,6065,6260,6455,6650,6845,7040,7235,7430,7625,7820,8015,8210,8405,8600,8795,8990,9185,9380,9575,9770,9965,10160,10355,10550,10745,10940,11135,11330,11525,11720,11915,12110,12305,12500,12695,12890,13085,13280,13475,13670,13865,14060,14255,14450,14645,14840,15035,15230,15425,15620,15815,16010,16205,16400,16595,16790,16985,17180,17375,17570,17765,17960,18155,18350,18545,18740,18935,19130,19325,19520,19715,19910,20105,20300,20495,20690,20885,21080,21275,21470,21665,21860,22055,22250,22445,22640,22835,23030,23225,23420,23615,23810,24005,24200,24395,24590,24785,24980,25175,25370,25565,25760,25955,26150,26345,26540,26735,26930,27125,27320,27515,27710,27905,28100,28295,28490,28685,28880,29075,29270,29465,29660,29855,30050,30245,30440,30635,30830,31025,31220,31415,31610,31805,32000,32195,32390,32585,32780,32975,33170,33365,33560,33755,33950,34125,34145,34340,34535,34730,34925,35120,35315,35510,35705,35900,36095,36290,36485,36680,36875,37070,37265,37460,37655,37850
21,216,411,606,801,996,1191,1386,1581,1776,1971,2166,2361,2556,2751,2946,3141,3336,3531,3726,3921,4116,4311,4506,4701,4896,5091,5286,5481,5676,5871,6066,6261,6456,6651,6846,7041,7236,7431,7626,7821,8016,8211,8406,8601,8796,8991,9186,9381,9576,9771,9966,10161,10356,10551,10746,10941,11136,11331,11526,11721,11916,12111,12306,12501,12696,12891,13086,13281,13476,13671,13866,14061,14256,14451,14646,14841,15036,15231,15426,15621,15816,16011,16206,16401,16596,16791,16986,17181,17376,17571,17766,17961,18156,18351,18546,18741,18936,19131,19326,19521,19716,19911,20106,20301,20496,20691,20886,21081,21276,21471,21666,21861,22056,22251,22446,22641,22836,23031,23226,23421,23616,23811,24006,24201,24396,24591,24786,24981,25176,25371,25566,25761,25956,26151,26346,26541,26736,26931,27126,27321,27516,27711,27906,28101,28296,28491,28686,28881,29076,29271,29466,29661,29856,30051,30246,30441,30636,30831,31026,31221,31416,31611,31806,32001,32196,32391,32586,32781,32976,33171,33366,33561,33756,33930,33951,34146,34341,34536,34731,34926,35121,35316,35511,35706,35901,36096,36291,36486,36681,36876,37071,37266,37461,37656,37851
22,217,412,607,802,997,1192,1387,1582,1777,1972,2167,2362,2557,2752,2947,3142,3337,3532,3727,3922,4117,4312,4507,4702,4897,5092,5287,5482,5677,5872,6067,6262,6457,6652,6847,7042,7237,7432,7627,7822,8017,8212,8407,8602,8797,8992,9187,9382,9577,9772,9967,10162,10357,10552,10747,10942,11137,11332,11527,11722,11917,12112,12307,12502,12697,12892,13087,13282,13477,13672,13867,14062,14257,14452,14647,14842,15037,15232,15427,15622,15817,16012,16207,16402,16597,16792,16987,17182,17377,17572,17767,17962,18157,18352,18547,18742,18937,19132,19327,19522,19717,19912,20107,20302,20497,20692,20887,21082,21277,21472,21667,21862,22057,22252,22447,22642,22837,23032,23227,23422,23617,23812,24007,24202,24397,24592,24787,24982,25177,25372,25567,25762,25957,26152,26347,26542,26737,26932,27127,27322,27517,27712,27907,28102,28297,28492,28687,28882,29077,29272,29467,29662,29857,30052,30247,30442,30637,30832,31027,31222,31417,31612,31807,32002,32197,32392,32587,32782,32977,33172,33367,33562,33735,33757,33952,34147,34342,34537,34732,34927,35122,35317,35512,35707,35902,36097,36292,36487,36682,36877,37072,37267,37462,37657,37852
23,218,413,608,803,998,1193,1388,1583,1778,1973,2168,2363,2558,2753,2948,3143,3338,3533,3728,3923,4118,4313,4508,4703,4898,5093,5288,5483,5678,5873,6068,6263,6458,6653,6848,7043,7238,7433,7628,7823,8018,8213,8408,8603,8798,8993,9188,9383,9578,9773,9968,10163,10358,10553,10748,10943,11138,11333,11528,11723,11918,12113,12308,12503,12698,12893,13088,13283,13478,13673,13868,14063,14258,14453,14648,14843,15038,15233,15428,15623,15818,16013,16208,16403,16598,16793,16988,17183,17378,17573,17768,17963,18158,18353,18548,18743,18938,19133,19328,19523,19718,19913,20108,20303,20498,20693,20888,21083,21278,21473,21668,21863,22058,22253,22448,22643,22838,23033,23228,23423,23618,23813,24008,24203,24398,24593,24788,24983,25178,25373,25568,25763,25958,26153,26348,26543,26738,26933,27128,27323,27518,27713,27908,28103,28298,28493,28688,28883,29078,29273,29468,29663,29858,30053,30248,30443,30638,30833,31028,31223,31418,31613,31808,32003,32198,32393,32588,32783,32978,33173,33368,33540,33563,33758,33953,34148,34343,34538,34733,34928,35123,35318,35513,35708,35903,36098,36293,36488,36683,36878,37073,37268,37463,37658,37853
24,219,414,609,804,999,1194,1389,1584,1779,1974,2169,2364,2559,2754,2949,3144,3339,3534,3729,3924,4119,4314,4509,4704,4899,5094,5289,5484,5679,5874,6069,6264,6459,6654,6849,7044,7239,7434,7629,7824,8019,8214,8409,8604,8799,8994,9189,9384,9579,9774,9969,10164,10359,10554,10749,10944,11139,11334,11529,11724,11919,12114,12309,12504,12699,12894,13089,13284,13479,13674,13869,14064,14259,14454,14649,14844,15039,15234,15429,15624,15819,16014,16209,16404,16599,16794,16989,17184,17379,17574,17769,17964,18159,18354,18549,18744,18939,19134,19329,19524,19719,19914,20109,20304,20499,20694,20889,21084,21279,21474,21669,21864,22059,22254,22449,22644,22839,23034,23229,23424,23619,23814,24009,24204,24399,24594,24789,24984,25179,25374,25569,25764,25959,26154,26349,26544,26739,26934,27129,27324,27519,27714,27909,28104,28299,28494,28689,28884,29079,29274,29469,29664,29859,30054,30249,30444,30639,30834,31029,31224,31419,31614,31809,32004,32199,32394,32589,32784,32979,33174,33345,33369,33564,33759,33954,34149,34344,34539,34734,34929,35124,35319,35514,35709,35904,36099,36294,36489,36684,36879,37074,37269,37464,37659,37854
